"agency_cd","site_no","Date","Daily.Mean.Discharge","Approval.Code"
"USGS","02085070","2013-01-02","  69.20","A"
"USGS","02085070","2013-01-03","  84.40","A"
"USGS","02085070","2013-01-04","  59.10","A"
"USGS","02085070","2013-01-05","  45.00","A"
"USGS","02085070","2013-01-06","  38.70","A"
"USGS","02085070","2013-01-07","  35.70","A"
"USGS","02085070","2013-01-08","  32.50","A"
"USGS","02085070","2013-01-09","  30.00","A"
"USGS","02085070","2013-01-10","  28.50","A"
"USGS","02085070","2013-01-11","  29.50","A"
"USGS","02085070","2013-01-12","  29.30","A"
"USGS","02085070","2013-01-13","  29.60","A"
"USGS","02085070","2013-01-14","  35.40","A"
"USGS","02085070","2013-01-15","  69.70","A"
"USGS","02085070","2013-01-16","  91.70","A"
"USGS","02085070","2013-01-17"," 517.00","A"
"USGS","02085070","2013-01-18","1380.00","A"
"USGS","02085070","2013-01-19"," 524.00","A"
"USGS","02085070","2013-01-20"," 246.00","A"
"USGS","02085070","2013-01-21"," 156.00","A"
"USGS","02085070","2013-01-22"," 114.00","A"
"USGS","02085070","2013-01-23","  86.30","A"
"USGS","02085070","2013-01-24","  68.30","A"
"USGS","02085070","2013-01-25","  59.20","A"
"USGS","02085070","2013-01-26","  56.70","A"
"USGS","02085070","2013-01-27","  57.90","A"
"USGS","02085070","2013-01-28","  51.40","A"
"USGS","02085070","2013-01-29","  48.00","A"
"USGS","02085070","2013-01-30","  46.30","A"
"USGS","02085070","2013-01-31"," 125.00","A"
"USGS","02085070","2013-02-01"," 118.00","A"
"USGS","02085070","2013-02-02","  75.60","A"
"USGS","02085070","2013-02-03","  58.60","A"
"USGS","02085070","2013-02-04","  52.00","A"
"USGS","02085070","2013-02-05","  47.40","A"
"USGS","02085070","2013-02-06","  42.50","A"
"USGS","02085070","2013-02-07","  43.40","A"
"USGS","02085070","2013-02-08"," 660.00","A"
"USGS","02085070","2013-02-09"," 347.00","A"
"USGS","02085070","2013-02-10"," 158.00","A"
"USGS","02085070","2013-02-11"," 116.00","A"
"USGS","02085070","2013-02-12"," 106.00","A"
"USGS","02085070","2013-02-13"," 119.00","A"
"USGS","02085070","2013-02-14"," 154.00","A"
"USGS","02085070","2013-02-15"," 112.00","A"
"USGS","02085070","2013-02-16"," 108.00","A"
"USGS","02085070","2013-02-17"," 150.00","A"
"USGS","02085070","2013-02-18"," 117.00","A"
"USGS","02085070","2013-02-19"," 102.00","A"
"USGS","02085070","2013-02-20"," 117.00","A"
"USGS","02085070","2013-02-21","  98.20","A"
"USGS","02085070","2013-02-22","  90.70","A"
"USGS","02085070","2013-02-23"," 189.00","A"
"USGS","02085070","2013-02-24"," 266.00","A"
"USGS","02085070","2013-02-25"," 151.00","A"
"USGS","02085070","2013-02-26"," 316.00","A"
"USGS","02085070","2013-02-27"," 559.00","A"
"USGS","02085070","2013-02-28"," 235.00","A"
"USGS","02085070","2013-03-01"," 148.00","A"
"USGS","02085070","2013-03-02"," 116.00","A"
"USGS","02085070","2013-03-03","  98.70","A"
"USGS","02085070","2013-03-04","  82.30","A"
"USGS","02085070","2013-03-05","  73.70","A"
"USGS","02085070","2013-03-06"," 103.00","A"
"USGS","02085070","2013-03-07"," 103.00","A"
"USGS","02085070","2013-03-08","  80.10","A"
"USGS","02085070","2013-03-09","  67.00","A"
"USGS","02085070","2013-03-10","  59.90","A"
"USGS","02085070","2013-03-11","  54.90","A"
"USGS","02085070","2013-03-12"," 163.00","A"
"USGS","02085070","2013-03-13"," 253.00","A"
"USGS","02085070","2013-03-14"," 140.00","A"
"USGS","02085070","2013-03-15"," 102.00","A"
"USGS","02085070","2013-03-16","  83.20","A"
"USGS","02085070","2013-03-17","  72.50","A"
"USGS","02085070","2013-03-18","  67.00","A"
"USGS","02085070","2013-03-19","  77.60","A"
"USGS","02085070","2013-03-20","  75.10","A"
"USGS","02085070","2013-03-21","  61.40","A"
"USGS","02085070","2013-03-22","  54.30","A"
"USGS","02085070","2013-03-23","  49.80","A"
"USGS","02085070","2013-03-24"," 102.00","A"
"USGS","02085070","2013-03-25"," 256.00","A"
"USGS","02085070","2013-03-26"," 158.00","A"
"USGS","02085070","2013-03-27"," 109.00","A"
"USGS","02085070","2013-03-28","  83.10","A"
"USGS","02085070","2013-03-29","  67.30","A"
"USGS","02085070","2013-03-30","  60.80","A"
"USGS","02085070","2013-03-31","  86.40","A"
"USGS","02085070","2013-04-01"," 181.00","A"
"USGS","02085070","2013-04-02"," 144.00","A"
"USGS","02085070","2013-04-03"," 103.00","A"
"USGS","02085070","2013-04-04","  92.70","A"
"USGS","02085070","2013-04-05"," 488.00","A"
"USGS","02085070","2013-04-06"," 267.00","A"
"USGS","02085070","2013-04-07"," 151.00","A"
"USGS","02085070","2013-04-08"," 115.00","A"
"USGS","02085070","2013-04-09","  97.40","A"
"USGS","02085070","2013-04-10","  82.00","A"
"USGS","02085070","2013-04-11","  71.90","A"
"USGS","02085070","2013-04-12"," 144.00","A"
"USGS","02085070","2013-04-13"," 211.00","A"
"USGS","02085070","2013-04-14"," 117.00","A"
"USGS","02085070","2013-04-15","  88.40","A"
"USGS","02085070","2013-04-16","  74.20","A"
"USGS","02085070","2013-04-17","  65.20","A"
"USGS","02085070","2013-04-18","  57.80","A"
"USGS","02085070","2013-04-19","  91.30","A"
"USGS","02085070","2013-04-20"," 283.00","A"
"USGS","02085070","2013-04-21"," 131.00","A"
"USGS","02085070","2013-04-22","  86.80","A"
"USGS","02085070","2013-04-23","  68.40","A"
"USGS","02085070","2013-04-24","  58.70","A"
"USGS","02085070","2013-04-25","  51.30","A"
"USGS","02085070","2013-04-26","  45.80","A"
"USGS","02085070","2013-04-27","  40.20","A"
"USGS","02085070","2013-04-28","  40.50","A"
"USGS","02085070","2013-04-29"," 120.00","A"
"USGS","02085070","2013-04-30"," 129.00","A"
"USGS","02085070","2013-05-01","  87.50","A"
"USGS","02085070","2013-05-02","  66.20","A"
"USGS","02085070","2013-05-03","  55.80","A"
"USGS","02085070","2013-05-04","  47.90","A"
"USGS","02085070","2013-05-05","  43.70","A"
"USGS","02085070","2013-05-06"," 450.00","A"
"USGS","02085070","2013-05-07"," 473.00","A"
"USGS","02085070","2013-05-08"," 176.00","A"
"USGS","02085070","2013-05-09"," 123.00","A"
"USGS","02085070","2013-05-10","  95.70","A"
"USGS","02085070","2013-05-11","  68.40","A"
"USGS","02085070","2013-05-12","  61.80","A"
"USGS","02085070","2013-05-13","  49.20","A"
"USGS","02085070","2013-05-14","  41.10","A"
"USGS","02085070","2013-05-15","  36.40","A"
"USGS","02085070","2013-05-16","  33.60","A"
"USGS","02085070","2013-05-17","  31.30","A"
"USGS","02085070","2013-05-18","  47.30","A"
"USGS","02085070","2013-05-19"," 366.00","A"
"USGS","02085070","2013-05-20"," 683.00","A"
"USGS","02085070","2013-05-21"," 391.00","A"
"USGS","02085070","2013-05-22"," 186.00","A"
"USGS","02085070","2013-05-23"," 210.00","A"
"USGS","02085070","2013-05-24"," 211.00","A"
"USGS","02085070","2013-05-25"," 108.00","A"
"USGS","02085070","2013-05-26","  70.20","A"
"USGS","02085070","2013-05-27","  54.10","A"
"USGS","02085070","2013-05-28","  45.00","A"
"USGS","02085070","2013-05-29","  38.70","A"
"USGS","02085070","2013-05-30","  34.70","A"
"USGS","02085070","2013-05-31","  31.40","A"
"USGS","02085070","2013-06-01","  28.10","A"
"USGS","02085070","2013-06-02","  25.90","A"
"USGS","02085070","2013-06-03","  64.40","A"
"USGS","02085070","2013-06-04","  63.90","A"
"USGS","02085070","2013-06-05","  43.70","A"
"USGS","02085070","2013-06-06","  93.20","A"
"USGS","02085070","2013-06-07","2170.00","A"
"USGS","02085070","2013-06-08","1060.00","A"
"USGS","02085070","2013-06-09"," 298.00","A"
"USGS","02085070","2013-06-10"," 310.00","A"
"USGS","02085070","2013-06-11"," 352.00","A"
"USGS","02085070","2013-06-12"," 175.00","A"
"USGS","02085070","2013-06-13"," 111.00","A"
"USGS","02085070","2013-06-14","  83.80","A"
"USGS","02085070","2013-06-15","  65.30","A"
"USGS","02085070","2013-06-16","  51.00","A"
"USGS","02085070","2013-06-17","  42.80","A"
"USGS","02085070","2013-06-18","  66.20","A"
"USGS","02085070","2013-06-19","  89.80","A"
"USGS","02085070","2013-06-20","  55.80","A"
"USGS","02085070","2013-06-21","  39.80","A"
"USGS","02085070","2013-06-22","  33.00","A"
"USGS","02085070","2013-06-23","  37.80","A"
"USGS","02085070","2013-06-24","  34.00","A"
"USGS","02085070","2013-06-25","  31.60","A"
"USGS","02085070","2013-06-26","  31.90","A"
"USGS","02085070","2013-06-27","  51.30","A"
"USGS","02085070","2013-06-28","  45.30","A"
"USGS","02085070","2013-06-29","  99.20","A"
"USGS","02085070","2013-06-30"," 635.00","A"
"USGS","02085070","2013-07-01"," 881.00","A"
"USGS","02085070","2013-07-02"," 347.00","A"
"USGS","02085070","2013-07-03"," 426.00","A"
"USGS","02085070","2013-07-04"," 561.00","A"
"USGS","02085070","2013-07-05"," 317.00","A"
"USGS","02085070","2013-07-06"," 139.00","A"
"USGS","02085070","2013-07-07","  95.60","A"
"USGS","02085070","2013-07-08"," 487.00","A"
"USGS","02085070","2013-07-09"," 578.00","A"
"USGS","02085070","2013-07-10"," 281.00","A"
"USGS","02085070","2013-07-11"," 944.00","A"
"USGS","02085070","2013-07-12"," 748.00","A"
"USGS","02085070","2013-07-13"," 270.00","A"
"USGS","02085070","2013-07-14"," 209.00","A"
"USGS","02085070","2013-07-15"," 142.00","A"
"USGS","02085070","2013-07-16"," 104.00","A"
"USGS","02085070","2013-07-17","  91.10","A"
"USGS","02085070","2013-07-18","  57.40","A"
"USGS","02085070","2013-07-19","  52.70","A"
"USGS","02085070","2013-07-20","  42.50","A"
"USGS","02085070","2013-07-21","  40.40","A"
"USGS","02085070","2013-07-22","  37.60","A"
"USGS","02085070","2013-07-23","  37.30","A"
"USGS","02085070","2013-07-24","  32.60","A"
"USGS","02085070","2013-07-25"," 298.00","A"
"USGS","02085070","2013-07-26","  87.30","A"
"USGS","02085070","2013-07-27","  51.10","A"
"USGS","02085070","2013-07-28"," 106.00","A"
"USGS","02085070","2013-07-29","  71.70","A"
"USGS","02085070","2013-07-30","  49.90","A"
"USGS","02085070","2013-07-31","  40.60","A"
"USGS","02085070","2013-08-01","  49.70","A"
"USGS","02085070","2013-08-02"," 188.00","A"
"USGS","02085070","2013-08-03"," 139.00","A"
"USGS","02085070","2013-08-04"," 162.00","A"
"USGS","02085070","2013-08-05"," 107.00","A"
"USGS","02085070","2013-08-06","  75.30","A"
"USGS","02085070","2013-08-07","  62.30","A"
"USGS","02085070","2013-08-08","  45.50","A"
"USGS","02085070","2013-08-09","  36.90","A"
"USGS","02085070","2013-08-10","  36.80","A"
"USGS","02085070","2013-08-11"," 477.00","A"
"USGS","02085070","2013-08-12"," 177.00","A"
"USGS","02085070","2013-08-13"," 251.00","A"
"USGS","02085070","2013-08-14"," 130.00","A"
"USGS","02085070","2013-08-15","  73.40","A"
"USGS","02085070","2013-08-16","  50.20","A"
"USGS","02085070","2013-08-17","  41.00","A"
"USGS","02085070","2013-08-18","  54.50","A"
"USGS","02085070","2013-08-19","  81.40","A"
"USGS","02085070","2013-08-20"," 133.00","A"
"USGS","02085070","2013-08-21"," 117.00","A"
"USGS","02085070","2013-08-22"," 703.00","A"
"USGS","02085070","2013-08-23"," 139.00","A"
"USGS","02085070","2013-08-24","  79.00","A"
"USGS","02085070","2013-08-25","  51.80","A"
"USGS","02085070","2013-08-26","  40.00","A"
"USGS","02085070","2013-08-27","  34.30","A"
"USGS","02085070","2013-08-28","  31.20","A"
"USGS","02085070","2013-08-29","  29.50","A"
"USGS","02085070","2013-08-30","  28.90","A"
"USGS","02085070","2013-08-31","  25.90","A"
"USGS","02085070","2013-09-01","  42.70","A"
"USGS","02085070","2013-09-02"," 144.00","A"
"USGS","02085070","2013-09-03","  70.90","A"
"USGS","02085070","2013-09-04","  41.40","A"
"USGS","02085070","2013-09-05","  33.00","A"
"USGS","02085070","2013-09-06","  26.40","A"
"USGS","02085070","2013-09-07","  23.20","A"
"USGS","02085070","2013-09-08","  19.80","A"
"USGS","02085070","2013-09-09","  17.90","A"
"USGS","02085070","2013-09-10","  16.10","A"
"USGS","02085070","2013-09-11","  13.80","A"
"USGS","02085070","2013-09-12","  12.40","A"
"USGS","02085070","2013-09-13","  11.50","A"
"USGS","02085070","2013-09-14","  10.50","A"
"USGS","02085070","2013-09-15","  13.10","A"
"USGS","02085070","2013-09-16","  13.40","A"
"USGS","02085070","2013-09-17","   7.36","A"
"USGS","02085070","2013-09-18","   6.39","A"
"USGS","02085070","2013-09-19","   6.25","A"
"USGS","02085070","2013-09-20","  10.90","A"
"USGS","02085070","2013-09-21","  14.20","A"
"USGS","02085070","2013-09-22","  28.10","A"
"USGS","02085070","2013-09-23","  27.80","A"
"USGS","02085070","2013-09-24","  20.00","A"
"USGS","02085070","2013-09-25","  13.30","A"
"USGS","02085070","2013-09-26","  11.10","A"
"USGS","02085070","2013-09-27","   9.96","A"
"USGS","02085070","2013-09-28","   9.91","A"
"USGS","02085070","2013-09-29","   8.60","A"
"USGS","02085070","2013-09-30","   8.14","A"
"USGS","02085070","2013-10-01","   8.19","A"
"USGS","02085070","2013-10-02","   7.28","A"
"USGS","02085070","2013-10-03","   6.55","A"
"USGS","02085070","2013-10-04","   5.95","A"
"USGS","02085070","2013-10-05","   5.81","A"
"USGS","02085070","2013-10-06","   5.96","A"
"USGS","02085070","2013-10-07","  70.60","A"
"USGS","02085070","2013-10-08","  78.80","A"
"USGS","02085070","2013-10-09","  36.80","A"
"USGS","02085070","2013-10-10","  25.80","A"
"USGS","02085070","2013-10-11","  39.10","A"
"USGS","02085070","2013-10-12","  37.10","A"
"USGS","02085070","2013-10-13","  27.90","A"
"USGS","02085070","2013-10-14","  23.40","A"
"USGS","02085070","2013-10-15","  21.50","A"
"USGS","02085070","2013-10-16","  18.60","A"
"USGS","02085070","2013-10-17","  16.20","A"
"USGS","02085070","2013-10-18","  14.20","A"
"USGS","02085070","2013-10-19","  13.40","A"
"USGS","02085070","2013-10-20","  12.50","A"
"USGS","02085070","2013-10-21","  12.00","A"
"USGS","02085070","2013-10-22","  11.40","A"
"USGS","02085070","2013-10-23","  10.70","A"
"USGS","02085070","2013-10-24","   9.80","A"
"USGS","02085070","2013-10-25","   9.52","A"
"USGS","02085070","2013-10-26","  10.70","A"
"USGS","02085070","2013-10-27","  10.30","A"
"USGS","02085070","2013-10-28","  10.00","A"
"USGS","02085070","2013-10-29","  10.40","A"
"USGS","02085070","2013-10-30","  11.50","A"
"USGS","02085070","2013-10-31","  11.20","A"
"USGS","02085070","2013-11-01","  15.60","A"
"USGS","02085070","2013-11-02","  16.30","A"
"USGS","02085070","2013-11-03","  16.80","A"
"USGS","02085070","2013-11-04","  17.10","A"
"USGS","02085070","2013-11-05","  17.10","A"
"USGS","02085070","2013-11-06","  16.40","A"
"USGS","02085070","2013-11-07","  17.00","A"
"USGS","02085070","2013-11-08","  16.50","A"
"USGS","02085070","2013-11-09","  16.10","A"
"USGS","02085070","2013-11-10","  16.90","A"
"USGS","02085070","2013-11-11","  17.40","A"
"USGS","02085070","2013-11-12","  17.80","A"
"USGS","02085070","2013-11-13","  17.60","A"
"USGS","02085070","2013-11-14","  16.80","A"
"USGS","02085070","2013-11-15","  16.50","A"
"USGS","02085070","2013-11-16","  16.90","A"
"USGS","02085070","2013-11-17","  18.00","A"
"USGS","02085070","2013-11-18","  18.70","A"
"USGS","02085070","2013-11-19","  19.60","A"
"USGS","02085070","2013-11-20","  21.20","A"
"USGS","02085070","2013-11-21","  20.40","A"
"USGS","02085070","2013-11-22","  19.50","A"
"USGS","02085070","2013-11-23","  18.70","A"
"USGS","02085070","2013-11-24","  17.80","A"
"USGS","02085070","2013-11-25","  17.40","A"
"USGS","02085070","2013-11-26","  30.90","A"
"USGS","02085070","2013-11-27"," 124.00","A"
"USGS","02085070","2013-11-28"," 115.00","A"
"USGS","02085070","2013-11-29","  55.50","A"
"USGS","02085070","2013-11-30","  36.50","A"
"USGS","02085070","2013-12-01","  29.90","A"
"USGS","02085070","2013-12-02","  26.30","A"
"USGS","02085070","2013-12-03","  22.80","A"
"USGS","02085070","2013-12-04","  21.50","A"
"USGS","02085070","2013-12-05","  19.10","A"
"USGS","02085070","2013-12-06","  18.60","A"
"USGS","02085070","2013-12-07","  23.10","A"
"USGS","02085070","2013-12-08","  49.60","A"
"USGS","02085070","2013-12-09","  59.30","A"
"USGS","02085070","2013-12-10"," 141.00","A"
"USGS","02085070","2013-12-11"," 194.00","A"
"USGS","02085070","2013-12-12","  93.30","A"
"USGS","02085070","2013-12-13","  56.40","A"
"USGS","02085070","2013-12-14","  90.70","A"
"USGS","02085070","2013-12-15"," 295.00","A"
"USGS","02085070","2013-12-16"," 135.00","A"
"USGS","02085070","2013-12-17","  81.30","A"
"USGS","02085070","2013-12-18","  57.40","A"
"USGS","02085070","2013-12-19","  45.30","A"
"USGS","02085070","2013-12-20","  38.50","A"
"USGS","02085070","2013-12-21","  35.50","A"
"USGS","02085070","2013-12-22","  35.90","A"
"USGS","02085070","2013-12-23"," 574.00","A"
"USGS","02085070","2013-12-24"," 539.00","A"
"USGS","02085070","2013-12-25"," 185.00","A"
"USGS","02085070","2013-12-26"," 112.00","A"
"USGS","02085070","2013-12-27","  82.10","A"
"USGS","02085070","2013-12-28","  63.80","A"
"USGS","02085070","2013-12-29","1060.00","A"
"USGS","02085070","2013-12-30"," 811.00","A"
"USGS","02085070","2013-12-31"," 266.00","A"
"USGS","02085070","2014-01-01"," 145.00","A"
"USGS","02085070","2014-01-02"," 117.00","A"
"USGS","02085070","2014-01-03"," 152.00","A"
"USGS","02085070","2014-01-04"," 127.00","A"
"USGS","02085070","2014-01-05","  98.90","A"
"USGS","02085070","2014-01-06"," 354.00","A"
"USGS","02085070","2014-01-07"," 320.00","A"
"USGS","02085070","2014-01-08"," 147.00","A"
"USGS","02085070","2014-01-09"," 112.00","A"
"USGS","02085070","2014-01-10"," 108.00","A"
"USGS","02085070","2014-01-11","1470.00","A"
"USGS","02085070","2014-01-12","1400.00","A"
"USGS","02085070","2014-01-13"," 462.00","A"
"USGS","02085070","2014-01-14"," 303.00","A"
"USGS","02085070","2014-01-15"," 342.00","A"
"USGS","02085070","2014-01-16"," 235.00","A"
"USGS","02085070","2014-01-17"," 180.00","A"
"USGS","02085070","2014-01-18"," 149.00","A"
"USGS","02085070","2014-01-19"," 129.00","A"
"USGS","02085070","2014-01-20"," 119.00","A"
"USGS","02085070","2014-01-21"," 111.00","A"
"USGS","02085070","2014-01-22"," 107.00","A"
"USGS","02085070","2014-01-23","  96.70","A"
"USGS","02085070","2014-01-24","  88.30","A"
"USGS","02085070","2014-01-25","  82.80","A"
"USGS","02085070","2014-01-26","  83.30","A"
"USGS","02085070","2014-01-27","  82.70","A"
"USGS","02085070","2014-01-28","  80.80","A"
"USGS","02085070","2014-01-29","  78.20","A"
"USGS","02085070","2014-01-30","  72.60","A"
"USGS","02085070","2014-01-31","  71.90","A"
"USGS","02085070","2014-02-01","  72.70","A"
"USGS","02085070","2014-02-02","  74.00","A"
"USGS","02085070","2014-02-03","  79.30","A"
"USGS","02085070","2014-02-04","  91.30","A"
"USGS","02085070","2014-02-05"," 136.00","A"
"USGS","02085070","2014-02-06"," 158.00","A"
"USGS","02085070","2014-02-07"," 119.00","A"
"USGS","02085070","2014-02-08"," 101.00","A"
"USGS","02085070","2014-02-09","  92.10","A"
"USGS","02085070","2014-02-10","  86.50","A"
"USGS","02085070","2014-02-11","  81.50","A"
"USGS","02085070","2014-02-12","  80.40","A"
"USGS","02085070","2014-02-13"," 112.00","A"
"USGS","02085070","2014-02-14"," 184.00","A"
"USGS","02085070","2014-02-15"," 482.00","A"
"USGS","02085070","2014-02-16"," 629.00","A"
"USGS","02085070","2014-02-17"," 413.00","A"
"USGS","02085070","2014-02-18"," 297.00","A"
"USGS","02085070","2014-02-19"," 341.00","A"
"USGS","02085070","2014-02-20"," 330.00","A"
"USGS","02085070","2014-02-21"," 337.00","A"
"USGS","02085070","2014-02-22"," 405.00","A"
"USGS","02085070","2014-02-23"," 245.00","A"
"USGS","02085070","2014-02-24"," 176.00","A"
"USGS","02085070","2014-02-25"," 145.00","A"
"USGS","02085070","2014-02-26"," 128.00","A"
"USGS","02085070","2014-02-27"," 120.00","A"
"USGS","02085070","2014-02-28"," 110.00","A"
"USGS","02085070","2014-03-01"," 102.00","A"
"USGS","02085070","2014-03-02","  99.30","A"
"USGS","02085070","2014-03-03"," 112.00","A"
"USGS","02085070","2014-03-04"," 134.00","A"
"USGS","02085070","2014-03-05"," 122.00","A"
"USGS","02085070","2014-03-06"," 116.00","A"
"USGS","02085070","2014-03-07","2240.00","A"
"USGS","02085070","2014-03-08","2010.00","A"
"USGS","02085070","2014-03-09"," 848.00","A"
"USGS","02085070","2014-03-10"," 436.00","A"
"USGS","02085070","2014-03-11"," 285.00","A"
"USGS","02085070","2014-03-12"," 227.00","A"
"USGS","02085070","2014-03-13"," 218.00","A"
"USGS","02085070","2014-03-14"," 168.00","A"
"USGS","02085070","2014-03-15"," 146.00","A"
"USGS","02085070","2014-03-16"," 141.00","A"
"USGS","02085070","2014-03-17"," 281.00","A"
"USGS","02085070","2014-03-18"," 546.00","A"
"USGS","02085070","2014-03-19"," 508.00","A"
"USGS","02085070","2014-03-20"," 363.00","A"
"USGS","02085070","2014-03-21"," 241.00","A"
"USGS","02085070","2014-03-22"," 186.00","A"
"USGS","02085070","2014-03-23"," 167.00","A"
"USGS","02085070","2014-03-24"," 165.00","A"
"USGS","02085070","2014-03-25"," 149.00","A"
"USGS","02085070","2014-03-26"," 138.00","A"
"USGS","02085070","2014-03-27"," 125.00","A"
"USGS","02085070","2014-03-28"," 120.00","A"
"USGS","02085070","2014-03-29"," 156.00","A"
"USGS","02085070","2014-03-30"," 257.00","A"
"USGS","02085070","2014-03-31"," 176.00","A"
"USGS","02085070","2014-04-01"," 141.00","A"
"USGS","02085070","2014-04-02"," 128.00","A"
"USGS","02085070","2014-04-03"," 121.00","A"
"USGS","02085070","2014-04-04"," 116.00","A"
"USGS","02085070","2014-04-05"," 112.00","A"
"USGS","02085070","2014-04-06"," 104.00","A"
"USGS","02085070","2014-04-07","1160.00","A"
"USGS","02085070","2014-04-08","1050.00","A"
"USGS","02085070","2014-04-09"," 410.00","A"
"USGS","02085070","2014-04-10"," 242.00","A"
"USGS","02085070","2014-04-11"," 180.00","A"
"USGS","02085070","2014-04-12"," 153.00","A"
"USGS","02085070","2014-04-13"," 139.00","A"
"USGS","02085070","2014-04-14"," 129.00","A"
"USGS","02085070","2014-04-15"," 226.00","A"
"USGS","02085070","2014-04-16"," 446.00","A"
"USGS","02085070","2014-04-17"," 243.00","A"
"USGS","02085070","2014-04-18"," 170.00","A"
"USGS","02085070","2014-04-19"," 373.00","A"
"USGS","02085070","2014-04-20"," 357.00","A"
"USGS","02085070","2014-04-21"," 210.00","A"
"USGS","02085070","2014-04-22"," 165.00","A"
"USGS","02085070","2014-04-23"," 144.00","A"
"USGS","02085070","2014-04-24"," 128.00","A"
"USGS","02085070","2014-04-25"," 147.00","A"
"USGS","02085070","2014-04-26"," 245.00","A"
"USGS","02085070","2014-04-27"," 196.00","A"
"USGS","02085070","2014-04-28"," 136.00","A"
"USGS","02085070","2014-04-29"," 118.00","A"
"USGS","02085070","2014-04-30"," 236.00","A"
"USGS","02085070","2014-05-01"," 199.00","A"
"USGS","02085070","2014-05-02"," 145.00","A"
"USGS","02085070","2014-05-03"," 117.00","A"
"USGS","02085070","2014-05-04"," 103.00","A"
"USGS","02085070","2014-05-05","  94.50","A"
"USGS","02085070","2014-05-06","  87.60","A"
"USGS","02085070","2014-05-07","  83.00","A"
"USGS","02085070","2014-05-08","  79.90","A"
"USGS","02085070","2014-05-09","  73.80","A"
"USGS","02085070","2014-05-10","  70.20","A"
"USGS","02085070","2014-05-11","  74.80","A"
"USGS","02085070","2014-05-12","  73.80","A"
"USGS","02085070","2014-05-13","  65.10","A"
"USGS","02085070","2014-05-14","  59.60","A"
"USGS","02085070","2014-05-15","1030.00","A"
"USGS","02085070","2014-05-16","3710.00","A"
"USGS","02085070","2014-05-17"," 541.00","A"
"USGS","02085070","2014-05-18"," 215.00","A"
"USGS","02085070","2014-05-19"," 138.00","A"
"USGS","02085070","2014-05-20"," 110.00","A"
"USGS","02085070","2014-05-21","  93.50","A"
"USGS","02085070","2014-05-22","  81.60","A"
"USGS","02085070","2014-05-23","  73.00","A"
"USGS","02085070","2014-05-24","  65.10","A"
"USGS","02085070","2014-05-25","  59.00","A"
"USGS","02085070","2014-05-26","  55.00","A"
"USGS","02085070","2014-05-27","  52.60","A"
"USGS","02085070","2014-05-28","  73.80","A"
"USGS","02085070","2014-05-29","  70.80","A"
"USGS","02085070","2014-05-30","  56.30","A"
"USGS","02085070","2014-05-31","  52.10","A"
"USGS","02085070","2014-06-01","  47.30","A"
"USGS","02085070","2014-06-02","  41.70","A"
"USGS","02085070","2014-06-03","  39.90","A"
"USGS","02085070","2014-06-04","  39.90","A"
"USGS","02085070","2014-06-05","  37.60","A"
"USGS","02085070","2014-06-06","  39.70","A"
"USGS","02085070","2014-06-07","  35.50","A"
"USGS","02085070","2014-06-08","  31.70","A"
"USGS","02085070","2014-06-09","  30.20","A"
"USGS","02085070","2014-06-10","  29.80","A"
"USGS","02085070","2014-06-11","  35.20","A"
"USGS","02085070","2014-06-12","  55.30","A"
"USGS","02085070","2014-06-13","  53.40","A"
"USGS","02085070","2014-06-14","  43.30","A"
"USGS","02085070","2014-06-15","  35.00","A"
"USGS","02085070","2014-06-16","  29.50","A"
"USGS","02085070","2014-06-17","  23.60","A"
"USGS","02085070","2014-06-18","  19.70","A"
"USGS","02085070","2014-06-19","  19.00","A"
"USGS","02085070","2014-06-20","  18.30","A"
"USGS","02085070","2014-06-21","  20.00","A"
"USGS","02085070","2014-06-22","  21.40","A"
"USGS","02085070","2014-06-23","  15.80","A"
"USGS","02085070","2014-06-24","  14.50","A"
"USGS","02085070","2014-06-25","  13.50","A"
"USGS","02085070","2014-06-26","  11.10","A"
"USGS","02085070","2014-06-27","  30.00","A"
"USGS","02085070","2014-06-28","  53.10","A"
"USGS","02085070","2014-06-29","  31.10","A"
"USGS","02085070","2014-06-30","  21.00","A"
"USGS","02085070","2014-07-01","  16.20","A"
"USGS","02085070","2014-07-02","  12.70","A"
"USGS","02085070","2014-07-03","  10.60","A"
"USGS","02085070","2014-07-04","   9.79","A"
"USGS","02085070","2014-07-05","   8.63","A"
"USGS","02085070","2014-07-06","   7.65","A"
"USGS","02085070","2014-07-07","   6.78","A"
"USGS","02085070","2014-07-08","   6.48","A"
"USGS","02085070","2014-07-09","   6.22","A"
"USGS","02085070","2014-07-10","   8.51","A"
"USGS","02085070","2014-07-11","   7.19","A"
"USGS","02085070","2014-07-12","   7.08","A"
"USGS","02085070","2014-07-13","   8.45","A"
"USGS","02085070","2014-07-14","   7.75","A"
"USGS","02085070","2014-07-15"," 142.00","A"
"USGS","02085070","2014-07-16"," 146.00","A"
"USGS","02085070","2014-07-17","  30.30","A"
"USGS","02085070","2014-07-18","  15.60","A"
"USGS","02085070","2014-07-19","   9.90","A"
"USGS","02085070","2014-07-20","   8.13","A"
"USGS","02085070","2014-07-21","  75.40","A"
"USGS","02085070","2014-07-22","  37.60","A"
"USGS","02085070","2014-07-23","  21.80","A"
"USGS","02085070","2014-07-24","  36.90","A"
"USGS","02085070","2014-07-25","  42.90","A"
"USGS","02085070","2014-07-26","  38.70","A"
"USGS","02085070","2014-07-27","  28.70","A"
